Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
3055,11-000028,23.863,-1.342,75.17,2.33,389,387,116
3062,11-000035,28.029,-0.948,68.68,1.18,424,8,106
3065,11-000038,23.571,-4.051,66.81,0.11,142,413,103
3113,11-000086,24.417,-0.939,50.16,0.38,425,336,78
3152,11-000125,26.139,-3.335,41.24,0.81,208,180,64
3275,11-000248,27.377,-1.409,28.87,0.48,383,67,45
3407,11-000380,23.662,-0.08,21.38,1.2,503,405,33
3409,11-000382,26.785,-2.548,21.31,0.19,279,121,33
3523,11-000496,22.723,-0.259,17.38,0.42,487,490,27
3551,11-000524,27.951,-1.767,16.53,0.4,350,15,26
3590,11-000563,24.838,-0.186,15.89,0.15,494,298,25
3593,11-000566,27.735,-5.382,15.86,0.81,22,35,25
3601,11-000574,25.157,-5.362,15.77,0.11,23,269,25
3640,11-000613,26.282,-1.336,14.88,0.0,389,167,23
3649,11-000622,26.485,-1.16,14.57,0.52,405,148,23
3657,11-000630,26.225,-4.527,14.49,0.67,99,172,23
3673,11-000646,27.185,-3.576,14.08,0.22,186,85,22
3748,11-000721,25.39,-2.699,12.78,0.69,265,248,20
3771,11-000744,27.776,-1.24,12.36,0.64,398,31,20
3803,11-000776,24.391,-4.569,11.88,0.77,95,339,19
3805,11-000778,28.043,-1.924,11.81,0.23,336,7,19
3818,11-000791,23.426,-4.316,11.61,0.63,118,426,18
3827,11-000800,23.859,-2.317,11.51,0.73,300,387,18
3834,11-000807,25.649,-2.136,11.39,0.11,316,224,18
3847,11-000820,26.016,-0.95,11.21,0.65,424,191,18
3865,11-000838,24.638,-4.197,10.95,0.27,129,316,17
3896,11-000869,28.102,-3.402,10.54,0.18,201,2,17
3902,11-000875,22.8,-3.941,10.47,0.45,152,483,17
3915,11-000888,27.764,-2.09,10.33,0.13,321,32,16
3942,11-000915,26.607,-2.351,10.09,0.79,297,137,16
3954,11-000927,25.9,-2.858,9.92,0.82,251,202,16
4014,11-000987,24.226,-3.744,9.41,0.64,170,354,15
4040,11-001013,23.94,-5.117,9.21,0.0,46,380,15
4053,11-001026,23.729,-1.728,9.1,0.47,354,399,14
4063,11-001036,25.225,-0.605,9.05,0.21,456,263,14
4082,11-001055,24.688,-4.058,8.91,0.27,142,312,14
4114,11-001087,26.838,-0.739,8.66,0.0,443,116,14
4136,11-001109,24.701,-2.98,8.51,0.61,240,311,14
4157,11-001130,26.829,-0.307,8.39,0.65,483,117,13
4185,11-001158,26.536,-2.796,8.16,0.75,256,144,13
