Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
22024,29-000026,-38.876,159.716,81.26,0.85,201,465,126
22067,29-000100,-37.448,160.629,52.8,0.1,284,335,82
22110,29-000193,-38.389,157.97,41.59,0.98,42,421,64
22118,29-000210,-36.298,158.224,40.2,1.78,65,231,62
22142,29-000253,-36.772,161.959,36.9,0.15,405,274,57
22165,29-000300,-34.791,161.084,34.6,1.51,325,94,54
22194,29-000357,-37.744,162.661,31.38,0.3,468,362,49
22236,29-000441,-36.615,158.94,28.02,0.51,130,260,44
22252,29-000473,-36.928,160.076,26.72,0.17,234,288,42
22299,29-000586,-36.16,158.828,24.0,0.3,120,218,37
22352,29-000692,-38.949,162.072,21.96,0.43,415,472,34
22456,29-000915,-36.597,158.691,17.97,0.46,108,258,28
22510,29-001017,-35.697,159.887,16.44,0.2,216,176,26
22525,29-001044,-33.818,160.622,16.17,0.98,283,6,25
22663,29-001332,-38.629,162.963,12.95,0.15,496,443,20
22677,29-001369,-36.687,160.5,12.62,0.14,272,266,20
22678,29-001372,-35.363,160.677,12.59,0.3,288,146,20
22689,29-001394,-38.852,157.595,12.46,0.96,8,463,20
22737,29-001504,-34.38,159.644,11.46,0.23,194,57,18
22770,29-001580,-34.422,162.175,10.96,0.76,424,61,17
22783,29-001602,-35.855,162.086,10.81,0.7,416,191,17
22802,29-001643,-35.212,159.758,10.58,0.18,205,132,17
22819,29-001681,-37.35,159.453,10.29,0.25,177,327,16
22841,29-001727,-37.64,161.941,10.01,0.15,403,353,16
22875,29-001811,-38.143,159.892,9.51,0.15,217,399,15
22903,29-001860,-38.836,162.617,9.22,0.62,464,462,15
22916,29-001881,-38.334,157.739,9.08,0.66,21,416,14
22919,29-001889,-34.073,158.976,9.03,0.0,134,29,14
22930,29-001906,-36.08,160.073,8.97,0.21,233,211,14
22953,29-001947,-34.342,162.243,8.78,0.97,430,53,14
22957,29-001955,-36.116,163.078,8.74,0.9,506,214,14
22995,29-002035,-38.782,159.432,8.39,0.65,175,457,13
22998,29-002041,-38.228,160.235,8.38,0.12,248,406,13
23035,29-002108,-38.617,159.261,8.09,0.9,159,442,13
23038,29-002112,-38.97,160.239,8.08,0.76,248,474,13
