Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8187,16-000043,-26.944,-179.538,69.59,0.73,41,403,108
8209,16-000065,-23.385,-178.622,58.7,1.85,125,80,91
8213,16-000069,-26.023,-177.374,57.48,1.15,238,320,89
8219,16-000075,-27.328,-174.446,55.9,1.33,504,438,86
8248,16-000104,-24.935,-178.764,49.22,1.27,112,221,76
8261,16-000117,-27.418,-177.408,47.21,0.32,235,446,73
8294,16-000150,-26.944,-177.62,41.92,1.0,216,403,65
8380,16-000236,-27.912,-175.053,32.59,0.48,449,491,51
8388,16-000244,-28.029,-177.811,31.98,0.71,198,502,50
8416,16-000272,-27.556,-178.387,30.68,0.5,146,459,48
8419,16-000275,-26.719,-178.803,30.6,0.24,108,383,48
8436,16-000292,-23.615,-175.282,29.54,0.22,428,101,46
8442,16-000298,-22.631,-175.02,29.38,0.87,452,11,46
8466,16-000322,-27.852,-174.58,28.46,0.96,492,486,44
8516,16-000372,-26.465,-174.871,26.49,1.33,465,360,41
8521,16-000377,-22.583,-176.582,26.29,0.09,310,7,41
8523,16-000379,-25.713,-179.12,26.23,0.56,79,291,41
8587,16-000443,-25.417,-178.375,23.68,1.45,147,264,37
8607,16-000463,-25.443,-179.099,22.94,0.56,81,267,36
8619,16-000475,-22.909,-177.16,22.6,0.05,257,37,35
8642,16-000498,-27.794,-177.817,22.16,1.45,198,480,35
8651,16-000507,-24.707,-177.027,21.82,0.69,270,200,34
8722,16-000578,-26.346,-176.8,19.54,0.57,290,349,31
8756,16-000612,-23.184,-174.78,18.69,0.33,474,62,29
8783,16-000639,-24.359,-178.986,18.18,0.19,92,168,28
8814,16-000670,-27.651,-176.923,17.71,1.18,279,467,28
8845,16-000701,-27.544,-175.531,16.95,1.26,405,458,27
8900,16-000756,-26.69,-175.94,15.88,0.15,368,380,25
9048,16-000904,-25.456,-174.65,13.63,0.0,486,268,21
9109,16-000965,-25.164,-179.368,13.01,0.26,57,242,21
9134,16-000990,-22.68,-177.917,12.6,0.1,189,16,20
9184,16-001040,-25.584,-177.698,11.88,0.46,209,280,19
9199,16-001055,-25.786,-176.184,11.67,0.0,346,298,18
9215,16-001071,-27.125,-175.298,11.55,1.1,427,420,18
9222,16-001078,-23.933,-177.404,11.52,0.08,235,130,18
9237,16-001093,-22.572,-174.444,11.37,0.35,504,6,18
9242,16-001098,-26.742,-176.736,11.31,0.26,296,385,18
9247,16-001103,-24.232,-178.924,11.26,0.26,97,157,18
9267,16-001123,-24.487,-179.954,11.0,0.34,4,180,17
9278,16-001134,-27.365,-177.529,10.93,0.27,224,441,17
9279,16-001135,-25.084,-177.866,10.93,0.22,193,234,17
9280,16-001136,-24.502,-174.997,10.92,0.31,454,181,17
9298,16-001154,-24.721,-174.625,10.71,0.08,488,201,17
9314,16-001170,-26.526,-178.087,10.63,0.21,173,365,17
9327,16-001183,-25.22,-177.429,10.49,0.32,233,247,17
9333,16-001189,-26.226,-175.986,10.43,0.0,364,338,17
9349,16-001205,-25.063,-175.59,10.26,0.25,400,232,16
9350,16-001206,-23.855,-177.056,10.26,0.05,267,123,16
9358,16-001214,-26.467,-177.782,10.16,0.26,201,360,16
9361,16-001217,-24.541,-177.666,10.11,0.19,212,185,16
9445,16-001301,-24.533,-176.641,9.4,0.19,305,184,15
9528,16-001384,-25.687,-175.308,8.92,0.93,426,289,14
9589,16-001445,-26.913,-178.221,8.53,0.18,161,400,14
9593,16-001449,-25.157,-177.879,8.51,0.27,192,241,14
9628,16-001484,-26.466,-179.251,8.33,0.0,68,360,13
9688,16-001544,-23.893,-175.104,8.09,0.2,444,126,13
