Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16818,23-000063,-19.994,158.29,61.01,1.7,71,283,94
16858,23-000103,-21.852,162.686,47.07,0.48,471,452,73
16918,23-000163,-17.197,157.548,38.49,1.08,4,29,60
16947,23-000192,-17.548,161.971,36.73,0.15,406,61,57
16964,23-000209,-21.944,159.262,35.29,0.8,160,460,55
17033,23-000278,-17.109,160.966,29.79,0.34,314,21,46
17054,23-000299,-17.248,161.741,28.78,0.85,385,33,45
17117,23-000362,-20.48,161.304,25.5,0.48,345,327,40
17125,23-000370,-19.355,160.653,25.27,0.55,286,225,39
17132,23-000377,-19.145,160.758,25.02,0.34,295,206,39
17221,23-000466,-20.235,159.578,21.73,1.19,188,305,34
17225,23-000470,-19.716,161.37,21.7,0.64,351,258,34
17227,23-000472,-20.155,161.013,21.64,0.38,319,297,34
17256,23-000501,-19.073,159.721,20.74,0.45,201,199,32
17294,23-000539,-22.23,160.394,19.8,0.44,262,486,31
17301,23-000546,-21.067,162.977,19.65,1.16,497,380,31
17366,23-000611,-20.902,157.519,18.29,0.52,1,365,29
17384,23-000629,-18.996,162.119,17.96,0.41,419,192,28
17402,23-000647,-19.656,162.366,17.67,0.39,442,252,28
17419,23-000664,-18.781,163.064,17.13,0.31,505,173,27
17426,23-000671,-20.24,160.468,17.03,0.43,269,305,27
17438,23-000683,-17.635,162.712,16.81,0.28,473,69,26
17459,23-000704,-20.868,161.464,16.39,1.15,360,362,26
17466,23-000711,-18.199,160.433,16.28,0.49,266,120,26
17490,23-000735,-17.708,158.858,15.83,0.34,123,75,25
17494,23-000739,-17.603,158.987,15.73,0.23,135,66,25
17496,23-000741,-19.164,159.948,15.65,0.0,222,207,25
17507,23-000752,-17.786,160.973,15.49,0.41,315,82,24
17539,23-000784,-20.379,160.687,15.05,0.19,289,318,24
17557,23-000802,-21.077,160.442,14.73,0.29,267,381,23
17602,23-000847,-20.419,161.454,14.13,1.2,359,321,22
17612,23-000857,-18.603,160.862,13.98,0.36,305,156,22
17646,23-000891,-21.213,158.69,13.52,0.29,108,394,21
17682,23-000927,-20.352,162.743,13.02,0.25,476,315,21
17684,23-000929,-19.082,160.945,13.02,0.32,312,200,21
17693,23-000938,-21.664,158.586,12.91,0.94,98,435,20
17723,23-000968,-19.752,160.558,12.65,0.34,277,261,20
17725,23-000970,-21.575,163.064,12.62,0.31,505,426,20
17727,23-000972,-18.549,160.262,12.59,0.16,250,152,20
17751,23-000996,-21.118,161.22,12.33,0.94,337,385,19
17799,23-001044,-17.256,162.664,11.74,0.21,469,34,19
17823,23-001068,-19.894,162.625,11.59,0.31,465,274,18
17833,23-001078,-18.79,159.753,11.49,0.92,204,173,18
17849,23-001094,-21.757,162.196,11.33,0.3,426,443,18
17850,23-001095,-20.541,161.448,11.33,0.51,358,333,18
17856,23-001101,-17.869,158.231,11.26,0.96,66,90,18
17895,23-001140,-19.001,159.078,11.02,0.26,143,193,17
17896,23-001141,-20.591,160.373,11.01,0.11,260,337,17
17902,23-001147,-20.286,161.938,10.95,0.99,403,309,17
17948,23-001193,-18.268,157.995,10.51,0.17,44,126,17
17960,23-001205,-17.938,159.495,10.4,0.26,181,96,16
17963,23-001208,-21.729,161.532,10.39,0.13,366,440,16
17985,23-001230,-19.724,162.967,10.17,0.39,496,258,16
18006,23-001251,-22.319,161.645,10.02,1.07,376,494,16
18029,23-001274,-19.525,162.881,9.83,0.3,488,240,16
18040,23-001285,-22.058,162.2,9.76,0.22,426,470,16
18044,23-001289,-20.774,162.416,9.74,0.13,446,354,15
18067,23-001312,-18.282,162.28,9.6,0.0,434,127,15
18070,23-001315,-18.105,159.171,9.53,0.16,151,111,15
18179,23-001424,-20.401,160.31,8.83,0.27,255,320,14
18185,23-001430,-21.034,160.608,8.79,0.14,282,377,14
18216,23-001461,-18.895,159.968,8.63,0.23,224,183,14
18327,23-001572,-17.554,160.988,8.1,0.18,316,61,13
18341,23-001586,-18.838,162.478,8.03,0.86,452,178,13
