Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13563,21-000005,-28.012,57.771,114.81,1.61,138,500,177
13570,21-000012,-27.349,59.833,94.51,0.58,325,440,146
13630,21-000072,-22.982,60.701,60.61,1.22,404,43,94
13645,21-000087,-27.597,61.37,55.35,2.07,465,463,86
13734,21-000176,-26.695,58.185,42.7,1.24,175,381,66
13780,21-000222,-26.162,61.217,37.33,1.14,451,332,58
13796,21-000238,-24.738,59.199,36.19,0.41,267,203,56
14045,21-000487,-23.945,60.517,24.43,0.61,387,131,38
14088,21-000530,-26.143,59.815,22.83,0.89,323,330,36
14105,21-000547,-26.639,61.769,22.4,1.12,501,376,35
14121,21-000563,-25.853,57.293,22.06,0.25,94,304,34
14191,21-000633,-27.267,60.621,20.27,0.56,397,433,32
14196,21-000638,-26.247,56.982,20.11,0.62,66,340,31
14266,21-000708,-23.273,58.78,18.37,0.64,229,70,29
14305,21-000747,-27.082,60.516,17.76,1.18,387,416,28
14318,21-000760,-26.046,56.633,17.51,0.29,34,322,27
14347,21-000789,-27.493,58.859,16.91,0.17,237,453,27
14380,21-000822,-25.684,61.628,16.36,0.26,488,289,26
14382,21-000824,-25.921,56.932,16.35,1.52,61,310,26
14432,21-000874,-24.476,61.396,15.57,0.2,467,179,24
14498,21-000940,-26.252,56.669,14.75,0.45,38,340,23
14511,21-000953,-25.76,60.287,14.57,0.35,366,296,23
14512,21-000954,-26.079,58.159,14.55,0.14,173,325,23
14593,21-001035,-24.154,56.322,13.53,0.84,6,150,21
14609,21-001051,-23.758,60.243,13.31,1.12,362,114,21
14624,21-001066,-26.699,57.959,13.1,0.81,155,381,21
14698,21-001140,-26.42,56.385,12.37,0.93,12,356,20
14830,21-001272,-27.509,56.674,11.04,0.5,38,455,17
14831,21-001273,-28.102,57.49,11.03,0.63,112,508,17
14870,21-001312,-22.979,57.23,10.75,0.54,89,43,17
14893,21-001335,-27.621,56.815,10.57,0.72,51,465,17
14901,21-001343,-27.121,58.262,10.5,0.53,182,419,17
14947,21-001389,-25.0,61.223,10.08,0.89,451,227,16
14963,21-001405,-22.587,59.351,9.93,0.0,281,7,16
15002,21-001444,-25.722,61.575,9.6,0.88,483,292,15
15033,21-001475,-25.611,60.486,9.34,0.16,384,282,15
15041,21-001483,-24.65,58.264,9.29,0.88,182,195,15
15071,21-001513,-27.569,57.197,9.08,0.46,86,460,14
15109,21-001551,-23.988,57.576,8.85,0.21,120,135,14
15163,21-001605,-22.928,57.587,8.43,0.33,121,38,13
15171,21-001613,-23.09,60.018,8.39,0.82,342,53,13
15206,21-001648,-23.536,61.564,8.16,0.27,482,94,13
