Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8160,16-000016,-29.331,-165.972,113.62,2.01,252,109,175
8301,16-000157,-29.017,-168.683,41.23,0.08,6,81,64
8308,16-000164,-28.612,-167.174,40.03,0.47,143,44,62
8378,16-000234,-29.838,-167.238,32.74,0.33,137,155,51
8589,16-000445,-28.453,-167.809,23.65,0.44,85,29,37
8798,16-000654,-29.93,-168.244,17.99,0.14,45,163,28
9054,16-000910,-29.883,-166.37,13.58,0.74,216,159,21
9103,16-000959,-29.432,-166.8,13.05,0.0,177,118,21
9272,16-001128,-28.759,-168.202,10.97,0.29,49,57,17
9289,16-001145,-29.588,-165.906,10.83,0.97,258,132,17
9519,16-001375,-29.024,-164.663,8.97,0.22,371,81,14
18457,24-000216,-32.396,-164.339,42.45,0.23,400,387,66
18494,24-000314,-33.2,-164.785,34.65,1.06,360,461,54
18496,24-000318,-30.156,-167.829,34.45,0.38,83,184,53
18530,24-000393,-32.598,-165.677,31.24,0.61,279,406,49
18603,24-000542,-33.034,-168.378,24.91,0.42,33,445,39
18627,24-000594,-31.113,-166.953,23.83,0.38,163,271,37
18634,24-000610,-31.681,-166.414,23.49,0.71,212,323,37
18680,24-000714,-32.993,-165.93,20.7,1.19,256,442,32
18743,24-000853,-33.436,-167.345,17.69,0.16,127,482,28
18780,24-000943,-30.088,-166.399,16.21,0.79,213,178,25
18809,24-001003,-30.671,-165.728,15.32,0.0,274,231,24
18926,24-001256,-31.21,-168.415,12.42,0.08,30,280,20
18941,24-001281,-31.674,-168.057,12.21,0.91,62,322,19
18973,24-001366,-32.331,-164.297,11.4,0.91,404,382,18
19067,24-001566,-30.425,-164.007,9.91,0.66,430,208,16
19126,24-001701,-32.334,-167.848,8.99,0.28,81,382,14
19146,24-001736,-31.417,-163.218,8.83,0.74,502,299,14
19147,24-001740,-31.174,-167.12,8.81,0.32,148,276,14
19153,24-001752,-32.136,-167.845,8.76,0.2,82,364,14
19191,24-001820,-31.087,-163.868,8.38,0.55,443,269,13
19204,24-001850,-31.165,-167.428,8.25,0.11,120,276,13
19229,24-001898,-32.409,-168.676,8.01,0.75,6,389,13
