Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
784,05-000072,34.115,8.71,44.72,1.55,280,477,69
791,05-000081,37.847,7.235,43.09,1.02,146,138,67
831,05-000127,36.645,9.063,35.76,1.02,312,248,56
839,05-000135,37.774,5.909,34.66,0.5,25,145,54
848,05-000145,35.344,6.529,33.59,1.26,82,366,52
854,05-000151,37.577,8.64,32.88,0.44,273,163,51
857,05-000154,35.324,9.296,32.31,0.78,333,368,50
864,05-000162,34.617,8.738,31.72,0.74,282,432,49
884,05-000185,37.696,7.798,29.22,0.28,197,152,45
896,05-000199,35.955,9.609,28.11,0.86,361,310,44
921,05-000231,35.194,6.598,26.27,1.18,88,379,41
954,05-000270,36.189,8.053,24.21,0.67,220,289,38
1005,05-000331,38.426,9.494,21.46,0.31,351,86,34
1026,05-000357,35.002,9.495,20.68,0.72,351,397,32
1063,05-000402,37.063,6.108,18.91,0.49,43,210,30
1076,05-000416,38.431,10.249,18.24,0.67,420,85,29
1085,05-000425,38.16,9.255,18.09,0.47,329,110,28
1184,05-000541,36.108,6.756,14.45,0.28,102,296,23
1235,05-000600,35.805,10.052,13.11,0.06,402,324,21
1246,05-000619,33.907,8.135,12.86,0.81,228,496,20
1312,05-000703,37.026,7.892,11.61,0.48,205,213,18
1341,05-000737,35.399,7.158,11.22,0.37,139,361,18
1372,05-000777,37.66,6.748,10.74,0.3,102,155,17
1374,05-000779,35.865,7.484,10.71,0.41,168,318,17
1393,05-000802,34.974,7.63,10.41,0.31,182,399,17
1397,05-000806,35.049,7.441,10.38,0.38,164,392,16
1408,05-000820,35.747,5.984,10.26,0.05,32,329,16
1421,05-000835,38.311,9.291,10.15,0.43,333,96,16
1439,05-000855,37.15,8.727,10.0,0.06,281,202,16
1519,05-000955,37.536,7.931,8.99,0.37,209,167,14
1534,05-000975,37.882,6.555,8.86,0.0,84,135,14
1554,05-000997,37.018,10.606,8.65,0.03,452,214,14
1597,05-001055,36.768,10.738,8.12,0.15,464,236,13
