Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15262,22-000033,-8.713,93.778,67.61,1.75,343,280,105
15280,22-000051,-10.792,91.262,61.06,1.77,114,469,94
15302,22-000073,-6.656,93.868,55.78,0.82,351,93,86
15309,22-000080,-7.987,90.837,54.12,1.51,76,214,84
15311,22-000082,-6.559,90.355,53.61,0.75,32,84,83
15390,22-000161,-6.32,94.141,37.51,0.88,376,63,58
15452,22-000223,-7.321,94.654,31.51,0.35,422,154,49
15468,22-000239,-6.762,91.351,30.12,1.11,122,103,47
15516,22-000287,-9.6,91.582,27.3,0.66,143,361,42
15533,22-000304,-6.268,90.703,26.31,0.34,63,58,41
15538,22-000309,-6.21,93.61,26.19,1.66,327,53,41
15541,22-000312,-10.126,93.979,26.04,0.65,361,408,41
15566,22-000337,-8.704,90.839,24.85,0.39,76,279,39
15567,22-000338,-9.289,93.297,24.82,0.75,299,332,39
15740,22-000511,-6.289,92.699,19.43,0.5,245,60,30
15762,22-000533,-9.13,94.564,18.73,0.53,414,318,29
15763,22-000534,-8.243,92.11,18.7,0.49,191,237,29
15814,22-000585,-6.574,92.292,17.67,0.52,208,86,28
15829,22-000600,-6.323,93.343,17.27,0.35,303,63,27
15846,22-000617,-6.893,94.412,16.88,1.34,400,115,26
15869,22-000640,-8.909,91.243,16.49,0.47,112,298,26
15882,22-000653,-9.355,93.572,16.33,0.6,324,338,26
15884,22-000655,-7.251,94.78,16.32,0.11,434,147,26
15904,22-000675,-10.293,92.746,16.08,0.32,249,424,25
15937,22-000708,-9.059,92.938,15.49,1.13,266,311,24
15942,22-000713,-7.72,93.826,15.4,0.45,347,190,24
15995,22-000766,-8.389,90.745,14.62,0.76,67,251,23
16075,22-000846,-10.155,92.78,13.53,0.37,252,411,21
16085,22-000856,-7.657,95.243,13.41,0.51,476,184,21
16108,22-000879,-8.821,91.107,13.07,0.39,100,290,21
16157,22-000928,-9.436,92.351,12.51,0.44,213,346,20
16248,22-001019,-10.794,92.96,11.68,0.27,268,469,18
16264,22-001035,-10.965,94.829,11.54,0.2,438,485,18
16291,22-001062,-7.386,93.507,11.27,0.09,318,159,18
16294,22-001065,-8.929,90.76,11.24,0.28,69,300,18
16316,22-001087,-6.833,92.186,11.01,0.24,198,109,17
16363,22-001134,-10.948,92.294,10.57,0.23,208,483,17
16371,22-001142,-7.421,90.227,10.46,0.19,20,163,17
16383,22-001154,-7.192,95.11,10.39,0.22,464,142,16
16434,22-001205,-9.365,95.573,10.01,0.27,506,339,16
16454,22-001225,-7.653,92.347,9.84,0.34,213,184,16
16464,22-001235,-9.114,90.996,9.78,0.29,90,316,16
16509,22-001280,-9.184,92.546,9.46,0.88,231,323,15
16513,22-001284,-7.561,92.579,9.43,0.75,234,175,15
16524,22-001295,-6.871,92.424,9.28,0.43,220,113,15
16537,22-001308,-11.09,93.744,9.18,0.25,340,496,15
16582,22-001353,-9.204,92.759,8.89,0.74,250,325,14
16629,22-001400,-6.049,91.627,8.6,0.22,147,38,14
16633,22-001404,-7.181,90.11,8.59,0.42,9,141,14
16641,22-001412,-9.012,91.129,8.55,0.0,102,307,14
16673,22-001444,-9.608,90.332,8.4,0.46,30,361,13
16688,22-001459,-7.022,91.531,8.32,0.14,139,126,13
16690,22-001461,-10.331,92.246,8.32,0.17,204,427,13
16717,22-001488,-10.565,95.272,8.18,0.13,478,448,13
