Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8150,16-000006,-11.9,-159.042,146.18,0.44,370,59,225
8151,16-000007,-13.309,-162.547,143.65,0.0,52,187,221
8158,16-000014,-13.553,-158.846,117.96,0.0,388,209,182
8174,16-000030,-12.914,-161.239,82.98,0.2,171,151,128
8237,16-000093,-12.318,-162.77,50.15,0.2,32,97,78
8277,16-000133,-13.368,-162.167,44.43,0.16,87,192,69
8379,16-000235,-15.619,-159.114,32.63,0.74,364,396,51
8393,16-000249,-15.695,-161.659,31.69,0.15,133,403,49
8401,16-000257,-12.084,-160.054,31.4,0.12,278,75,49
8414,16-000270,-13.96,-160.208,30.82,1.47,264,246,48
8422,16-000278,-12.071,-159.451,30.38,0.11,333,74,47
8452,16-000308,-11.6,-159.579,28.98,0.24,322,31,45
8468,16-000324,-14.233,-162.039,28.4,0.65,98,270,44
8472,16-000328,-12.945,-163.125,28.3,0.36,0,153,44
8490,16-000346,-12.887,-158.765,27.72,0.75,396,148,43
8526,16-000382,-12.687,-162.507,26.15,0.76,56,130,41
8543,16-000399,-14.334,-158.658,25.51,0.25,405,280,40
8559,16-000415,-15.398,-162.146,24.93,0.52,88,376,39
8567,16-000423,-13.594,-161.081,24.53,0.47,185,212,38
8579,16-000435,-14.872,-162.711,23.88,0.12,37,329,37
8595,16-000451,-11.723,-162.869,23.46,0.74,23,42,37
8644,16-000500,-15.22,-159.154,22.09,0.57,360,360,34
8696,16-000552,-16.427,-157.81,20.35,1.15,482,470,32
8763,16-000619,-16.83,-158.465,18.57,1.02,423,506,29
8781,16-000637,-16.055,-159.313,18.21,0.46,346,436,29
8782,16-000638,-15.045,-158.475,18.18,0.27,422,344,28
8790,16-000646,-16.12,-160.215,18.08,0.31,264,442,28
8799,16-000655,-11.774,-162.589,17.99,0.5,48,47,28
8810,16-000666,-13.831,-158.141,17.84,0.23,452,234,28
8813,16-000669,-15.789,-161.978,17.72,0.29,104,412,28
8819,16-000675,-12.6,-160.029,17.63,0.22,281,122,28
8830,16-000686,-11.783,-161.262,17.32,0.47,169,48,27
8931,16-000787,-12.879,-158.556,15.34,1.15,415,147,24
8957,16-000813,-15.66,-160.069,15.03,0.3,277,400,24
8976,16-000832,-11.835,-160.251,14.74,0.44,261,53,23
8987,16-000843,-14.223,-158.332,14.62,0.15,435,270,23
8998,16-000854,-12.692,-158.268,14.44,1.19,441,130,23
9047,16-000903,-14.84,-162.213,13.66,0.38,82,326,22
9070,16-000926,-16.705,-158.787,13.41,0.27,394,495,21
9104,16-000960,-15.405,-160.819,13.03,0.12,209,377,21
9112,16-000968,-11.877,-158.888,12.97,0.11,384,56,20
9195,16-001051,-11.876,-159.011,11.72,0.76,373,56,19
9235,16-001091,-14.279,-159.39,11.39,0.26,339,275,18
9238,16-001094,-14.887,-160.391,11.37,0.27,248,330,18
9243,16-001099,-16.41,-159.28,11.3,0.25,349,468,18
9271,16-001127,-12.23,-161.199,10.97,0.24,174,89,17
9318,16-001174,-12.747,-161.187,10.56,0.85,176,135,17
9371,16-001227,-14.239,-160.962,10.0,0.05,196,271,16
9372,16-001228,-12.998,-159.247,9.99,0.13,352,158,16
9387,16-001243,-14.575,-162.846,9.88,0.81,25,302,16
9413,16-001269,-16.712,-161.189,9.7,0.24,175,496,15
9416,16-001272,-15.185,-162.492,9.68,0.98,57,357,15
9418,16-001274,-13.853,-159.843,9.68,0.17,298,236,15
9430,16-001286,-16.715,-159.325,9.58,0.15,345,496,15
9440,16-001296,-12.54,-160.976,9.48,0.2,195,117,15
9474,16-001330,-11.542,-159.244,9.2,0.11,352,26,15
9476,16-001332,-14.401,-162.601,9.17,0.22,47,286,15
9478,16-001334,-12.618,-160.298,9.17,0.3,256,124,15
9494,16-001350,-16.169,-158.21,9.08,0.08,446,446,14
9497,16-001353,-14.325,-159.708,9.07,0.19,310,279,14
9512,16-001368,-14.244,-162.533,9.01,0.14,53,271,14
9515,16-001371,-11.636,-161.209,9.0,0.0,174,35,14
9517,16-001373,-12.129,-162.968,8.98,0.08,14,79,14
9521,16-001377,-14.244,-158.179,8.96,0.73,449,271,14
9523,16-001379,-13.762,-159.05,8.94,0.77,370,228,14
