Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13581,21-000023,-21.098,69.102,88.05,1.1,145,383,136
13618,21-000060,-19.984,71.081,66.15,0.1,325,282,102
13621,21-000063,-18.709,68.573,63.89,1.69,97,166,99
13678,21-000120,-21.077,72.199,49.66,0.51,426,381,77
13689,21-000131,-20.415,72.123,48.47,1.13,419,321,75
13778,21-000220,-22.109,68.099,37.51,0.95,54,475,58
13817,21-000259,-17.665,70.815,35.08,0.19,301,71,54
13818,21-000260,-22.123,70.672,34.98,0.44,288,476,54
13878,21-000320,-20.141,72.097,31.53,0.96,417,296,49
13879,21-000321,-21.455,70.042,31.51,1.98,230,416,49
13887,21-000329,-19.23,72.651,31.31,0.71,467,213,49
13893,21-000335,-20.278,71.038,30.65,1.09,321,309,48
13987,21-000429,-19.416,70.753,26.1,0.37,295,230,41
14064,21-000506,-19.897,67.784,23.88,1.7,25,274,37
14080,21-000522,-19.314,67.686,23.11,1.78,16,221,36
14124,21-000566,-22.021,69.598,21.83,0.7,190,467,34
14178,21-000620,-20.263,69.618,20.51,1.44,192,307,32
14219,21-000661,-21.726,69.709,19.65,0.9,200,440,31
14231,21-000673,-19.385,70.999,19.31,0.48,317,228,30
14253,21-000695,-17.711,69.452,18.64,0.17,177,75,29
14313,21-000755,-18.463,73.021,17.6,0.54,501,144,28
14338,21-000780,-17.244,70.404,17.09,0.47,263,33,27
14381,21-000823,-20.238,68.581,16.36,0.27,98,305,26
14493,21-000935,-17.922,71.282,14.78,0.07,343,95,23
14583,21-001025,-19.976,68.765,13.6,0.54,114,281,21
14718,21-001160,-20.088,68.575,12.19,1.18,97,291,19
14729,21-001171,-18.226,71.776,12.09,1.17,388,122,19
14734,21-001176,-17.96,70.971,12.02,0.15,315,98,19
14794,21-001236,-20.058,68.271,11.37,0.11,70,289,18
14850,21-001292,-18.593,69.055,10.89,0.92,141,156,17
14919,21-001361,-21.542,71.238,10.34,0.0,339,423,16
14965,21-001407,-19.561,68.483,9.89,0.19,89,244,16
15012,21-001454,-17.603,71.551,9.51,0.07,368,66,15
15093,21-001535,-22.183,67.522,8.95,0.88,1,482,14
15125,21-001567,-20.235,71.276,8.66,0.57,343,305,14
15139,21-001581,-17.583,68.165,8.6,0.26,60,64,14
15207,21-001649,-17.301,70.214,8.14,0.18,246,38,13
