Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
1638,06-000036,35.197,71.34,33.32,1.8,348,379,52
1646,06-000051,37.499,70.776,28.09,0.58,297,170,44
1669,06-000091,34.765,70.975,19.9,0.6,315,418,31
1671,06-000094,36.848,71.306,19.72,0.43,345,229,31
1683,06-000111,39.135,70.783,17.58,0.32,298,21,28
1700,06-000135,39.044,69.026,16.24,0.32,138,30,25
1720,06-000169,35.056,67.661,13.92,0.55,14,392,22
1740,06-000192,35.124,69.046,12.9,0.0,140,386,20
1744,06-000201,36.189,71.637,12.56,0.32,375,289,20
1757,06-000222,36.272,69.209,11.28,0.25,155,281,18
1781,06-000255,38.324,70.275,10.48,0.28,252,95,17
1810,06-000296,37.316,69.162,9.36,0.2,150,187,15
1821,06-000312,38.597,70.518,9.02,0.21,274,70,14
1858,06-000367,38.76,70.404,8.14,0.14,263,55,13
