Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
11916,20-000110,-13.934,15.42,53.57,1.51,378,243,83
11929,20-000123,-13.473,16.06,51.44,1.15,436,201,80
11934,20-000128,-11.618,16.57,50.9,0.9,483,33,79
11955,20-000149,-12.395,16.858,47.79,0.27,509,104,74
11957,20-000151,-11.641,12.008,46.93,0.78,68,35,73
12012,20-000206,-11.533,14.143,40.18,1.02,262,25,62
12029,20-000223,-11.533,13.854,38.72,1.63,236,25,60
12202,20-000396,-16.458,12.473,28.11,0.58,111,473,44
12291,20-000485,-11.604,16.137,25.38,0.61,443,32,40
12350,20-000544,-13.619,11.73,23.45,1.21,43,215,37
12399,20-000593,-16.733,15.668,21.8,0.75,401,498,34
12405,20-000599,-13.726,11.334,21.7,1.55,7,224,34
12443,20-000637,-13.083,14.721,20.86,0.56,315,166,33
12507,20-000701,-13.291,16.55,19.42,0.56,481,185,30
12516,20-000710,-15.036,14.092,19.2,0.54,258,343,30
12518,20-000712,-13.906,16.457,19.13,1.16,473,241,30
12561,20-000755,-15.158,15.115,18.34,1.45,351,355,29
12672,20-000866,-16.732,11.751,16.19,1.37,45,498,25
12703,20-000897,-16.255,13.244,15.76,1.25,181,454,25
12708,20-000902,-12.812,16.464,15.68,0.31,473,141,25
12753,20-000947,-16.345,13.643,14.99,0.17,217,462,24
12763,20-000957,-16.688,13.832,14.91,0.21,234,494,23
12797,20-000991,-16.031,14.802,14.59,0.14,322,434,23
12810,20-001004,-15.571,14.093,14.43,0.22,258,392,23
12817,20-001011,-13.886,13.821,14.36,0.22,233,239,23
12843,20-001037,-13.97,13.77,13.93,0.0,228,247,22
12893,20-001087,-15.287,13.937,13.34,1.23,244,366,21
12894,20-001088,-13.123,11.957,13.31,0.17,64,170,21
12895,20-001089,-14.989,12.968,13.3,0.24,156,339,21
12900,20-001094,-13.37,13.791,13.26,0.13,230,192,21
12964,20-001158,-12.089,12.253,12.52,0.17,91,76,20
12965,20-001159,-11.294,15.941,12.5,0.98,426,3,20
13014,20-001208,-15.545,14.276,12.02,0.0,274,390,19
13069,20-001263,-13.069,14.216,11.5,0.09,269,165,18
13078,20-001272,-13.749,12.856,11.4,0.15,145,227,18
13145,20-001339,-14.539,16.41,10.75,0.84,468,298,17
13304,20-001498,-14.502,14.588,9.55,0.11,303,295,15
13311,20-001505,-13.374,12.99,9.49,0.09,158,192,15
13326,20-001520,-14.278,15.087,9.4,0.87,348,275,15
13335,20-001529,-16.558,14.882,9.33,0.11,329,482,15
13363,20-001557,-14.503,12.441,9.14,0.0,108,295,15
13443,20-001637,-13.5,11.392,8.65,0.45,12,204,14
13505,20-001699,-12.851,16.611,8.29,0.15,487,145,13
13514,20-001708,-14.835,13.614,8.21,0.78,214,325,13
