Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
17056,23-000301,-29.227,145.784,28.64,0.52,468,100,45
17064,23-000309,-28.204,142.984,28.3,0.29,214,7,44
17094,23-000339,-28.273,143.467,26.99,0.19,258,13,42
17165,23-000410,-28.327,144.671,23.78,0.06,367,18,37
17176,23-000421,-29.461,146.1,23.24,0.85,497,121,36
17385,23-000630,-28.735,143.452,17.93,1.25,256,55,28
17440,23-000685,-29.604,144.624,16.78,0.09,363,134,26
17565,23-000810,-28.939,145.422,14.63,0.18,435,73,23
17761,23-001006,-28.219,142.455,12.16,0.34,166,8,19
17834,23-001079,-29.499,144.152,11.48,0.09,320,124,18
17867,23-001112,-29.967,143.321,11.18,0.07,244,167,18
17900,23-001145,-29.849,141.12,10.97,0.3,44,156,17
17901,23-001146,-28.894,146.166,10.96,0.27,503,69,17
17982,23-001227,-28.391,145.815,10.21,0.13,471,24,16
18183,23-001428,-29.183,143.164,8.8,0.87,230,96,14
22013,29-000003,-31.85,141.115,134.81,0.55,44,338,208
22034,29-000055,-32.063,140.76,63.1,2.25,12,357,98
22037,29-000058,-30.869,145.272,62.41,1.59,422,249,97
22090,29-000145,-31.264,144.337,47.0,0.52,337,285,73
22111,29-000196,-32.359,145.417,41.46,1.06,435,384,64
22157,29-000282,-30.392,142.253,35.47,0.19,147,205,55
22162,29-000295,-30.168,145.44,34.85,0.3,437,185,54
22251,29-000470,-32.405,145.895,26.87,0.87,478,388,42
22278,29-000540,-30.033,144.503,25.07,0.1,352,173,39
22303,29-000594,-30.675,140.905,23.89,0.55,25,231,37
22366,29-000722,-32.778,141.828,21.14,0.67,109,422,33
22378,29-000745,-32.944,145.074,20.77,0.43,404,437,32
22407,29-000809,-33.35,142.268,19.83,0.64,149,474,31
22444,29-000885,-31.374,144.801,18.44,0.0,379,295,29
22533,29-001057,-33.594,140.658,16.0,0.23,2,496,25
22693,29-001401,-32.746,143.758,12.43,0.17,284,419,20
22796,29-001632,-33.02,142.589,10.63,0.25,178,444,17
22864,29-001778,-33.014,141.354,9.67,0.52,66,444,15
