Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
9919,18-000021,-24.867,-51.508,61.8,0.37,430,215,96
9924,18-000026,-23.414,-51.775,54.79,0.69,406,83,85
9977,18-000079,-26.008,-56.14,31.54,1.65,9,318,49
9985,18-000087,-23.085,-50.995,29.36,0.32,477,53,46
10002,18-000104,-25.642,-55.913,26.61,0.95,30,285,41
10085,18-000187,-26.232,-54.793,17.89,1.16,132,339,28
10132,18-000234,-24.835,-53.822,15.39,1.11,220,212,24
10199,18-000301,-25.036,-53.843,12.83,0.0,218,230,20
10205,18-000307,-27.72,-52.729,12.74,0.66,319,474,20
10243,18-000345,-23.84,-52.489,11.58,0.78,341,121,18
10294,18-000396,-28.009,-53.903,10.48,0.69,213,500,17
10295,18-000397,-24.58,-55.688,10.45,0.84,51,188,17
