Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
11850,20-000044,-28.252,40.257,76.89,1.43,80,11,119
12048,20-000242,-29.269,44.724,37.47,1.48,485,103,58
12239,20-000433,-28.88,42.835,26.79,0.9,314,68,42
12283,20-000477,-28.732,44.969,25.64,0.37,508,55,40
12457,20-000651,-29.405,40.467,20.59,0.73,99,116,32
12471,20-000665,-28.854,43.566,20.22,0.72,380,66,32
12556,20-000750,-29.565,43.711,18.43,0.5,393,130,29
12623,20-000817,-28.527,41.828,17.03,0.5,222,36,27
12653,20-000847,-28.609,44.235,16.46,0.36,441,43,26
12715,20-000909,-29.238,41.871,15.56,0.23,226,101,24
12770,20-000964,-29.702,39.78,14.85,0.44,36,143,23
13080,20-001274,-28.511,44.377,11.38,0.07,454,35,18
13094,20-001288,-29.413,40.074,11.24,0.22,63,117,18
13146,20-001340,-29.521,40.693,10.75,0.86,119,126,17
13382,20-001576,-28.558,43.64,9.04,0.69,387,39,14
20680,27-000018,-31.712,40.957,102.7,1.91,143,325,158
20728,27-000108,-33.495,43.87,56.65,0.71,408,487,88
20761,27-000166,-30.127,44.372,46.89,1.29,453,181,73
20876,27-000353,-33.188,44.311,31.8,1.22,448,459,49
20888,27-000378,-32.783,44.008,30.45,0.8,420,423,47
20966,27-000522,-30.844,43.301,24.05,0.26,356,247,37
20973,27-000535,-32.278,39.988,23.53,0.77,55,377,37
20977,27-000542,-31.972,43.158,23.34,0.53,343,349,36
21029,27-000622,-32.226,40.121,19.79,0.64,67,372,31
21045,27-000651,-32.539,43.6,19.14,0.62,383,400,30
21050,27-000658,-30.849,43.639,19.03,1.09,387,247,30
21054,27-000666,-30.418,40.172,18.88,1.06,72,208,30
21075,27-000696,-31.143,42.019,18.18,0.5,240,274,28
21115,27-000763,-31.972,40.605,17.27,0.08,111,349,27
21219,27-000920,-32.069,43.663,14.33,0.19,389,358,23
21254,27-000989,-32.59,42.374,13.24,0.42,272,405,21
21271,27-001016,-32.831,40.248,12.96,0.47,79,427,20
21285,27-001039,-33.057,44.605,12.7,0.11,475,448,20
21364,27-001171,-31.614,44.244,11.2,0.28,442,316,18
21385,27-001212,-30.765,41.559,10.73,0.15,198,239,17
21394,27-001226,-32.818,39.598,10.51,0.34,20,426,17
21406,27-001248,-32.789,42.677,10.34,0.47,299,423,16
21408,27-001252,-32.015,43.856,10.29,0.2,407,353,16
21428,27-001280,-33.615,42.187,10.1,0.42,255,498,16
21470,27-001347,-31.609,42.184,9.49,0.24,255,316,15
21475,27-001357,-30.964,42.187,9.41,0.56,255,257,15
21549,27-001487,-32.889,40.764,8.35,0.19,126,432,13
21566,27-001528,-31.657,44.194,8.05,0.32,437,320,13
