Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
13624,21-000066,-16.865,60.331,63.32,0.7,370,510,98
13698,21-000140,-12.353,60.549,47.86,0.57,390,100,74
13850,21-000292,-15.228,61.261,33.08,0.31,455,361,51
13867,21-000309,-11.699,61.541,32.18,0.3,480,40,50
13992,21-000434,-15.128,59.681,26.02,1.86,311,352,41
14241,21-000683,-16.37,61.799,18.91,0.33,504,465,30
14386,21-000828,-15.404,56.797,16.3,0.4,49,377,26
14390,21-000832,-15.88,61.817,16.26,0.58,505,420,26
14402,21-000844,-16.483,59.862,15.97,1.13,328,475,25
14451,21-000893,-14.243,61.639,15.32,0.43,489,271,24
14531,21-000973,-12.782,58.491,14.31,1.54,203,139,23
14554,21-000996,-11.262,58.71,14.02,0.46,223,1,22
14668,21-001110,-11.434,61.582,12.73,0.35,484,16,20
14688,21-001130,-16.563,61.45,12.48,0.47,472,482,20
14916,21-001358,-16.105,59.126,10.37,0.99,261,441,16
14920,21-001362,-13.426,61.735,10.33,0.18,498,197,16
15095,21-001537,-12.342,59.39,8.91,0.16,285,99,14
15132,21-001574,-11.782,58.969,8.63,0.81,247,48,14
