Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16767,23-000012,-15.361,140.334,101.74,0.0,484,373,157
16770,23-000015,-12.393,135.568,98.86,1.04,51,103,153
16776,23-000021,-15.941,137.433,91.22,0.28,221,426,141
16861,23-000106,-15.698,140.417,46.78,0.0,492,404,72
16864,23-000109,-13.668,138.279,45.69,0.12,297,219,71
16886,23-000131,-11.425,135.003,42.05,0.82,0,15,65
16954,23-000199,-12.924,139.231,36.39,0.16,384,152,56
16965,23-000210,-15.408,139.502,35.27,0.14,408,377,55
17039,23-000284,-13.855,138.455,29.48,1.47,313,236,46
17057,23-000302,-14.265,137.256,28.55,0.36,204,273,44
17079,23-000324,-16.425,140.108,27.46,0.23,464,470,43
17090,23-000335,-13.485,137.44,27.2,0.0,221,203,42
17138,23-000383,-15.857,136.313,24.87,0.11,119,418,39
17196,23-000441,-12.776,135.942,22.51,1.29,85,138,35
17208,23-000453,-13.16,139.788,22.04,0.47,434,173,34
17213,23-000458,-14.646,137.306,21.92,1.06,209,308,34
17281,23-000526,-14.238,140.257,20.16,0.49,477,271,32
17313,23-000558,-13.643,137.243,19.37,0.23,203,217,30
17342,23-000587,-13.004,139.94,18.63,0.38,448,159,29
17354,23-000599,-15.52,138.021,18.39,0.38,274,387,29
17383,23-000628,-15.538,137.641,17.97,0.96,239,389,28
17432,23-000677,-12.271,136.993,16.96,1.14,181,92,27
17501,23-000746,-14.039,140.075,15.58,0.31,461,253,24
17521,23-000766,-13.267,139.94,15.33,0.37,448,183,24
17843,23-001088,-15.684,140.388,11.37,0.0,489,402,18
17886,23-001131,-14.368,136.728,11.07,0.18,156,283,18
18016,23-001261,-14.28,136.883,9.93,0.86,171,275,16
18017,23-001262,-13.746,140.368,9.93,0.21,487,226,16
18045,23-001290,-13.616,140.289,9.74,0.28,480,214,15
18140,23-001385,-13.662,137.372,9.05,0.16,215,219,14
18166,23-001411,-16.832,139.792,8.94,0.77,435,507,14
18181,23-001426,-16.152,139.122,8.81,0.58,374,445,14
18212,23-001457,-14.135,139.621,8.65,0.86,419,262,14
18255,23-001500,-14.397,135.553,8.46,0.82,50,285,14
18292,23-001537,-11.935,139.748,8.26,0.13,431,62,13
18335,23-001580,-12.834,137.389,8.07,0.84,217,143,13
18345,23-001590,-13.36,140.096,8.02,0.79,462,191,13
