Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
16898,23-000143,-28.097,176.158,40.86,0.8,161,508,63
16967,23-000212,-22.93,177.989,34.97,1.34,328,39,54
16991,23-000236,-22.58,177.399,32.97,1.05,274,7,51
16993,23-000238,-24.08,178.567,32.92,1.16,380,143,51
17036,23-000281,-27.518,175.359,29.64,1.52,89,455,46
17040,23-000285,-22.667,175.71,29.46,0.8,121,15,46
17068,23-000313,-24.116,179.807,28.09,1.54,493,146,44
17069,23-000314,-24.718,177.248,28.05,0.48,260,201,44
17080,23-000325,-22.976,179.759,27.45,0.89,489,43,43
17082,23-000327,-27.529,176.094,27.45,0.7,156,456,43
17093,23-000338,-27.552,177.56,27.02,0.5,289,458,42
17126,23-000371,-24.355,175.631,25.27,0.5,114,168,39
17187,23-000432,-26.512,175.99,22.88,0.34,146,364,36
17211,23-000456,-23.202,175.308,21.93,0.6,84,63,34
17217,23-000462,-27.099,178.539,21.81,0.34,378,417,34
17224,23-000469,-26.96,177.851,21.71,0.63,315,405,34
17229,23-000474,-23.387,174.954,21.6,0.6,52,80,34
17276,23-000521,-26.842,178.455,20.35,0.62,370,394,32
17295,23-000540,-28.124,175.18,19.79,0.47,73,510,31
17340,23-000585,-22.739,179.751,18.69,0.0,488,21,29
17341,23-000586,-23.643,175.203,18.66,0.31,75,103,29
17390,23-000635,-24.723,178.618,17.85,0.19,385,201,28
17406,23-000651,-27.163,175.454,17.53,0.46,98,423,27
17443,23-000688,-24.718,174.562,16.66,0.36,16,201,26
17489,23-000734,-23.983,178.108,15.87,0.26,339,134,25
17500,23-000745,-22.786,175.547,15.59,0.78,106,25,24
17510,23-000755,-24.634,179.156,15.48,1.04,434,193,24
17513,23-000758,-25.815,179.213,15.45,1.13,439,301,24
17555,23-000800,-24.831,174.46,14.76,0.61,7,211,23
17583,23-000828,-27.423,179.881,14.37,0.92,500,447,23
17590,23-000835,-24.028,177.695,14.28,0.27,301,138,22
17608,23-000853,-23.701,178.368,14.02,0.25,362,109,22
17643,23-000888,-23.228,177.191,13.6,0.48,255,66,21
17676,23-000921,-22.549,175.129,13.07,0.41,68,4,21
17707,23-000952,-23.168,178.315,12.81,0.58,357,60,20
17716,23-000961,-25.261,179.89,12.73,0.52,501,250,20
17736,23-000981,-27.04,175.889,12.53,0.0,137,412,20
17762,23-001007,-25.222,176.703,12.15,0.37,211,247,19
17780,23-001025,-25.548,177.403,11.97,0.29,275,276,19
17804,23-001049,-26.166,177.88,11.71,0.2,318,333,19
17835,23-001080,-25.748,174.498,11.48,0.48,11,295,18
17841,23-001086,-26.275,178.802,11.44,1.0,402,342,18
17893,23-001138,-27.595,178.283,11.02,0.97,355,462,17
17919,23-001164,-25.08,177.437,10.77,0.82,278,234,17
17944,23-001189,-25.362,174.613,10.52,1.05,21,259,17
17976,23-001221,-22.519,176.509,10.3,0.38,193,1,16
17983,23-001228,-25.236,175.981,10.2,0.3,145,248,16
18028,23-001273,-23.951,175.129,9.83,0.16,68,131,16
18053,23-001298,-26.567,178.649,9.67,0.2,388,369,15
18066,23-001311,-26.17,179.604,9.6,0.0,475,333,15
18099,23-001344,-25.766,178.666,9.29,0.82,389,296,15
18105,23-001350,-25.079,175.647,9.24,0.82,115,234,15
18110,23-001355,-26.838,177.378,9.22,0.26,272,394,15
18123,23-001368,-25.642,179.367,9.14,0.0,453,285,15
18153,23-001398,-24.936,179.549,9.0,0.91,470,221,14
18244,23-001489,-22.771,179.938,8.52,0.82,505,24,14
18245,23-001490,-27.983,175.822,8.51,0.49,131,498,14
18265,23-001510,-26.814,175.553,8.39,0.0,107,391,13
18305,23-001550,-23.257,179.562,8.2,0.79,471,68,13
18346,23-001591,-22.841,177.65,8.02,0.82,297,30,13
