Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19919,26-000003,-43.189,-16.625,155.14,2.82,22,346,239
19967,26-000099,-39.489,-12.585,49.61,0.4,389,10,77
20012,26-000192,-39.434,-16.486,37.73,1.88,35,5,59
20022,26-000212,-43.89,-12.378,36.05,0.58,408,410,56
20079,26-000311,-41.266,-15.085,27.93,0.65,162,171,43
20080,26-000313,-44.943,-15.664,27.89,1.21,110,505,43
20082,26-000319,-41.655,-14.887,27.47,0.34,180,207,43
20116,26-000385,-42.363,-12.455,24.45,0.49,401,271,38
20167,26-000465,-44.377,-14.968,21.79,0.78,173,454,34
20182,26-000491,-41.88,-13.211,21.1,0.49,332,227,33
20197,26-000514,-42.257,-14.039,20.04,0.34,257,261,31
20224,26-000564,-42.945,-11.448,18.75,0.24,493,324,29
20311,26-000725,-40.351,-16.809,14.8,0.65,5,88,23
20320,26-000742,-40.679,-12.189,14.5,0.13,425,118,23
20346,26-000788,-44.014,-12.437,13.8,0.0,403,421,22
20350,26-000793,-43.503,-14.66,13.74,0.49,201,375,22
20354,26-000804,-41.422,-13.291,13.62,0.15,325,185,21
20407,26-000887,-42.258,-11.561,12.25,0.06,482,261,19
20439,26-000948,-41.33,-13.406,11.45,0.1,315,177,18
20447,26-000957,-41.024,-12.162,11.34,0.0,428,149,18
20463,26-000980,-42.222,-13.216,10.99,0.22,332,258,17
20499,26-001045,-40.85,-12.148,10.3,0.15,429,133,16
20507,26-001055,-44.349,-12.339,10.22,0.11,412,451,16
20559,26-001131,-41.929,-16.655,9.4,0.37,19,232,15
20572,26-001151,-44.145,-12.148,9.25,0.57,429,433,15
20584,26-001168,-40.85,-15.256,9.1,0.07,147,133,14
20606,26-001207,-41.509,-15.18,8.82,0.0,153,193,14
20620,26-001242,-40.217,-13.592,8.51,0.16,298,76,14
20645,26-001288,-44.185,-13.763,8.22,0.35,282,436,13
