Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
9923,18-000025,-5.151,-59.083,56.4,0.29,253,467,87
9929,18-000031,-3.42,-58.659,52.28,0.44,292,310,81
9936,18-000038,-3.258,-59.42,44.71,0.31,223,295,69
9943,18-000045,-3.412,-60.014,42.73,2.01,169,309,66
9962,18-000064,-0.393,-60.341,35.15,1.17,139,35,55
9963,18-000065,-0.442,-60.709,35.13,1.31,105,40,55
9965,18-000067,-4.969,-57.931,34.6,0.21,358,451,54
9992,18-000094,-1.585,-58.336,28.65,1.45,321,143,45
10014,18-000116,-5.206,-56.305,25.04,1.35,506,472,39
10041,18-000143,-3.184,-57.845,20.66,0.87,366,289,32
10056,18-000158,-4.472,-59.88,19.73,0.26,181,406,31
10071,18-000173,-1.395,-58.982,18.57,0.64,262,126,29
10075,18-000177,-2.301,-59.082,18.41,1.06,253,209,29
10083,18-000185,-0.567,-56.786,17.96,0.29,462,51,28
10104,18-000206,-4.359,-59.017,16.8,0.14,259,395,26
10176,18-000278,-0.856,-60.426,13.74,1.23,131,77,22
10186,18-000288,-5.527,-57.619,13.39,0.09,386,502,21
10225,18-000327,-5.592,-58.575,12.06,0.31,299,508,19
10255,18-000357,-0.767,-57.177,11.26,0.95,426,69,18
10264,18-000366,-1.403,-58.57,11.06,0.74,300,127,18
10291,18-000393,-2.505,-57.723,10.51,0.72,377,227,17
10292,18-000394,-1.704,-59.063,10.5,0.6,255,154,17
10296,18-000398,-5.028,-57.561,10.43,0.38,391,456,17
10305,18-000407,-2.355,-56.667,10.27,0.57,473,213,16
10327,18-000429,-1.421,-59.36,9.79,0.0,228,129,16
10346,18-000448,-0.789,-58.689,9.5,0.56,289,71,15
10400,18-000502,-5.434,-58.166,8.52,0.83,336,493,14
10428,18-000530,-0.252,-59.01,8.06,0.83,260,22,13
