Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8159,16-000015,-27.177,-143.123,115.87,0.65,284,424,179
8162,16-000018,-23.707,-146.098,107.65,0.58,13,109,166
8172,16-000028,-24.018,-143.629,87.28,1.36,238,137,135
8253,16-000109,-25.9,-142.142,48.44,0.33,373,308,75
8267,16-000123,-23.154,-143.367,46.42,0.89,261,59,72
8270,16-000126,-22.906,-142.651,46.14,0.16,326,36,71
8288,16-000144,-26.814,-144.103,42.79,1.32,195,391,66
8296,16-000152,-22.847,-144.135,41.83,1.07,192,31,65
8369,16-000225,-24.294,-140.906,33.6,0.55,485,162,52
8397,16-000253,-25.729,-142.731,31.54,0.46,319,293,49
8404,16-000260,-22.614,-146.154,31.31,0.69,8,10,49
8421,16-000277,-24.988,-145.984,30.46,1.33,24,226,47
8470,16-000326,-27.362,-145.049,28.36,0.31,109,441,44
8481,16-000337,-27.321,-145.905,28.01,0.1,31,437,44
8533,16-000389,-26.613,-145.366,25.92,0.15,80,373,40
8562,16-000418,-24.244,-142.312,24.82,0.51,357,158,39
8611,16-000467,-27.757,-142.741,22.83,1.0,318,477,36
8633,16-000489,-23.395,-141.153,22.37,0.53,463,81,35
8634,16-000490,-25.294,-144.493,22.35,0.28,159,253,35
8635,16-000491,-24.322,-145.657,22.31,0.39,53,165,35
8650,16-000506,-25.806,-141.637,21.91,0.61,419,300,34
8679,16-000535,-26.188,-144.638,20.95,0.33,146,335,33
8873,16-000729,-24.303,-144.613,16.25,0.38,148,163,25
8886,16-000742,-26.343,-143.13,16.01,0.5,283,349,25
8898,16-000754,-24.985,-144.369,15.91,0.35,170,225,25
8913,16-000769,-25.919,-143.771,15.71,0.0,225,310,25
8938,16-000794,-26.514,-141.714,15.29,0.44,412,364,24
8942,16-000798,-26.609,-142.757,15.24,0.16,317,373,24
8966,16-000822,-24.488,-144.522,14.85,0.61,156,180,23
9027,16-000883,-25.702,-145.808,13.95,0.19,40,290,22
9034,16-000890,-25.605,-144.91,13.85,0.75,121,282,22
9077,16-000933,-25.023,-144.747,13.3,0.18,136,229,21
9088,16-000944,-24.578,-145.388,13.21,0.88,78,188,21
9163,16-001019,-26.036,-145.651,12.14,0.1,54,321,19
9291,16-001147,-27.352,-141.02,10.8,0.37,475,440,17
9324,16-001180,-23.112,-144.998,10.52,0.49,113,55,17
9346,16-001202,-26.181,-144.117,10.3,0.96,193,334,16
9369,16-001225,-23.542,-142.441,10.01,0.17,346,94,16
9382,16-001238,-23.829,-142.535,9.91,0.12,337,120,16
9423,16-001279,-25.277,-144.099,9.62,0.85,195,252,15
9456,16-001312,-24.737,-144.463,9.33,0.25,162,203,15
9461,16-001317,-26.615,-142.104,9.29,0.0,376,373,15
9486,16-001342,-24.746,-143.278,9.13,0.22,269,204,15
9499,16-001355,-22.814,-142.134,9.07,0.0,373,28,14
9506,16-001362,-26.99,-140.77,9.04,0.11,497,407,14
9548,16-001404,-26.171,-144.823,8.79,0.64,129,333,14
9558,16-001414,-26.125,-143.714,8.7,0.28,230,329,14
9571,16-001427,-27.659,-142.615,8.62,1.03,330,468,14
9578,16-001434,-24.027,-141.445,8.6,0.09,436,138,14
9584,16-001440,-25.884,-145.393,8.57,0.2,77,307,14
9596,16-001452,-22.529,-142.632,8.49,0.05,328,2,14
9599,16-001455,-24.875,-143.384,8.48,0.83,260,215,14
9601,16-001457,-22.932,-142.009,8.46,0.79,385,39,14
9625,16-001481,-26.026,-143.299,8.34,0.22,268,320,13
9651,16-001507,-28.105,-143.252,8.27,0.61,272,509,13
9686,16-001542,-25.052,-145.663,8.12,0.73,53,231,13
9690,16-001546,-22.649,-143.713,8.07,0.3,230,13,13
9691,16-001547,-27.308,-141.312,8.07,0.09,448,436,13
9702,16-001558,-23.39,-143.373,8.0,0.78,261,80,13
