Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
15247,22-000018,-14.552,98.035,82.41,1.81,218,299,127
15298,22-000069,-15.619,97.603,56.35,1.18,179,396,87
15318,22-000089,-14.795,100.229,49.75,0.18,418,322,77
15363,22-000134,-15.242,99.077,40.05,0.14,313,362,62
15377,22-000148,-13.139,100.128,38.74,0.24,409,171,60
15385,22-000156,-15.752,96.872,38.32,1.97,113,408,59
15397,22-000168,-13.182,98.608,37.03,0.59,270,175,57
15411,22-000182,-14.199,95.797,35.58,1.01,15,267,55
15436,22-000207,-16.507,99.246,33.21,0.27,328,477,52
15463,22-000234,-14.177,99.682,30.62,0.28,368,265,48
15469,22-000240,-13.405,99.565,30.07,0.89,357,195,47
15500,22-000271,-16.659,96.591,28.24,1.08,87,491,44
15581,22-000352,-12.714,97.323,24.4,0.61,154,132,38
15591,22-000362,-14.243,100.889,23.78,0.29,478,271,37
15613,22-000384,-13.775,99.067,23.06,0.33,312,229,36
15642,22-000413,-14.394,100.936,22.31,0.65,482,285,35
15655,22-000426,-16.509,98.146,21.8,0.41,229,477,34
15688,22-000459,-13.509,96.99,20.97,0.32,124,205,33
15733,22-000504,-11.761,96.44,19.58,1.32,74,46,31
15758,22-000529,-12.953,98.735,18.8,0.52,282,154,29
15828,22-000599,-15.978,99.987,17.27,1.09,396,429,27
15865,22-000636,-11.732,97.361,16.55,0.35,157,43,26
15949,22-000720,-11.88,98.401,15.29,0.45,252,57,24
15979,22-000750,-12.669,97.179,14.77,1.12,141,128,23
16052,22-000823,-16.233,97.823,13.8,0.12,199,452,22
16058,22-000829,-14.11,96.978,13.76,0.21,122,259,22
16069,22-000840,-15.42,99.945,13.6,0.92,392,378,21
16084,22-000855,-15.77,100.754,13.42,0.88,465,410,21
16162,22-000933,-13.59,97.81,12.4,0.12,198,212,20
16180,22-000951,-12.453,95.882,12.23,0.36,23,109,19
16209,22-000980,-13.461,99.87,11.97,0.0,385,200,19
16247,22-001018,-12.983,96.609,11.68,0.15,89,157,18
16394,22-001165,-13.563,100.589,10.29,0.0,450,210,16
16422,22-001193,-14.672,99.133,10.07,0.29,318,310,16
16485,22-001256,-14.104,100.274,9.64,0.18,422,259,15
16487,22-001258,-13.206,96.417,9.64,0.11,71,177,15
16494,22-001265,-12.55,95.969,9.57,0.75,31,118,15
16500,22-001271,-13.008,97.02,9.55,0.76,126,159,15
16504,22-001275,-14.13,98.276,9.53,0.86,240,261,15
16530,22-001301,-13.801,96.576,9.24,0.0,86,231,15
16576,22-001347,-15.191,96.56,8.92,0.0,84,358,14
16638,22-001409,-12.292,100.668,8.56,0.81,458,94,14
16731,22-001502,-16.119,97.289,8.07,0.14,151,442,13
