Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
8192,16-000048,-28.039,-169.787,66.31,0.29,416,503,103
8198,16-000054,-26.399,-172.933,62.81,1.62,130,354,97
8203,16-000059,-22.952,-174.158,61.38,0.33,19,41,95
8211,16-000067,-27.09,-169.267,58.0,0.24,464,416,90
8227,16-000083,-25.033,-171.192,53.9,0.75,289,230,83
8260,16-000116,-22.625,-172.209,47.31,1.13,196,11,73
8290,16-000146,-23.496,-169.088,42.33,1.0,480,90,66
8316,16-000172,-26.578,-171.075,39.52,0.75,299,370,61
8323,16-000179,-23.741,-174.28,38.29,0.25,8,112,59
8328,16-000184,-26.339,-169.362,38.17,0.33,455,348,59
8330,16-000186,-25.369,-171.377,37.94,0.57,272,260,59
8366,16-000222,-24.682,-173.53,33.95,0.21,76,198,53
8368,16-000224,-23.153,-174.336,33.76,0.21,3,59,52
8370,16-000226,-24.715,-174.301,33.53,1.05,6,201,52
8395,16-000251,-23.859,-171.558,31.6,0.96,255,123,49
8396,16-000252,-27.03,-172.357,31.59,0.25,183,411,49
8400,16-000256,-22.628,-170.929,31.4,0.76,313,11,49
8438,16-000294,-27.836,-174.201,29.49,0.37,15,484,46
8454,16-000310,-24.283,-169.932,28.92,0.72,403,161,45
8496,16-000352,-25.629,-169.467,27.3,1.31,445,284,42
8524,16-000380,-23.349,-171.42,26.21,0.12,268,77,41
8540,16-000396,-24.347,-172.212,25.69,0.4,196,167,40
8546,16-000402,-27.456,-171.619,25.4,0.58,250,450,40
8549,16-000405,-26.209,-172.448,25.32,0.57,175,336,39
8550,16-000406,-27.158,-174.213,25.26,1.76,14,423,39
8629,16-000485,-25.854,-173.776,22.43,0.38,54,304,35
8656,16-000512,-22.944,-171.515,21.66,0.09,259,40,34
8667,16-000523,-25.519,-171.108,21.33,1.03,296,274,33
8678,16-000534,-26.951,-172.693,20.97,0.19,152,404,33
8703,16-000559,-26.398,-170.695,20.19,1.41,334,354,32
8737,16-000593,-27.636,-169.491,19.21,0.45,443,466,30
8738,16-000594,-24.709,-171.925,19.2,0.23,222,200,30
8741,16-000597,-23.624,-169.591,19.16,0.06,434,102,30
8796,16-000652,-25.991,-172.841,18.01,0.9,139,317,28
8840,16-000696,-26.921,-171.673,17.07,0.33,245,401,27
8872,16-000728,-22.997,-170.629,16.26,0.53,340,45,26
8970,16-000826,-24.161,-172.185,14.79,0.38,198,150,23
8977,16-000833,-24.263,-168.926,14.73,0.3,495,160,23
8985,16-000841,-24.119,-173.722,14.65,0.45,59,147,23
9050,16-000906,-27.444,-171.105,13.6,0.39,297,449,21
9067,16-000923,-23.691,-173.027,13.46,0.47,122,108,21
9086,16-000942,-25.362,-171.952,13.22,0.19,220,259,21
9097,16-000953,-25.211,-172.914,13.11,0.26,132,246,21
9127,16-000983,-25.299,-170.142,12.77,0.84,384,254,20
9135,16-000991,-24.309,-171.635,12.58,0.87,248,164,20
9181,16-001037,-24.596,-172.891,11.9,0.2,134,190,19
9192,16-001048,-24.378,-173.031,11.75,0.29,122,170,19
9252,16-001108,-27.043,-169.963,11.22,1.03,400,412,18
9281,16-001137,-27.949,-171.467,10.9,0.86,264,495,17
9286,16-001142,-22.91,-168.971,10.86,0.8,490,37,17
9328,16-001184,-24.188,-174.124,10.49,0.22,22,153,17
9341,16-001197,-25.595,-168.829,10.35,0.81,503,281,16
9377,16-001233,-25.005,-172.143,9.96,0.2,202,227,16
9411,16-001267,-24.799,-168.827,9.72,0.25,504,208,15
9438,16-001294,-22.843,-171.751,9.5,0.11,238,31,15
9441,16-001297,-26.928,-172.095,9.44,0.29,207,402,15
9442,16-001298,-27.288,-170.991,9.44,0.23,307,434,15
9450,16-001306,-24.882,-169.151,9.36,0.2,474,216,15
9559,16-001415,-23.595,-173.731,8.68,0.09,58,99,14
9608,16-001464,-25.394,-172.848,8.43,0.72,138,262,13
9618,16-001474,-26.953,-169.229,8.38,0.17,467,404,13
9662,16-001518,-23.959,-174.368,8.23,0.1,0,132,13
9672,16-001528,-26.99,-174.088,8.2,0.75,26,407,13
