Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
10449,19-000011,-23.771,-20.573,116.3,0.48,175,115,179
10484,19-000046,-24.538,-19.906,65.9,0.0,235,185,102
10485,19-000047,-27.085,-18.301,65.8,0.4,381,416,102
10528,19-000090,-24.429,-17.567,52.44,1.56,448,175,81
10611,19-000173,-28.027,-19.493,36.87,0.13,273,502,57
10615,19-000177,-23.253,-17.959,36.57,1.2,412,68,57
10642,19-000204,-27.968,-18.641,33.25,0.92,350,496,52
10736,19-000298,-27.953,-17.538,27.55,0.75,450,495,43
10757,19-000319,-25.318,-19.63,26.59,0.31,260,255,41
10759,19-000321,-25.231,-17.072,26.43,0.85,493,248,41
10831,19-000393,-26.992,-20.632,22.99,0.68,169,408,36
10841,19-000403,-23.63,-22.422,22.64,1.38,7,102,35
10866,19-000428,-23.266,-19.308,21.52,0.39,289,69,34
10903,19-000465,-24.177,-19.099,20.64,0.39,308,152,32
10949,19-000511,-26.276,-20.032,19.49,0.54,224,343,30
10993,19-000555,-25.268,-22.33,18.21,0.78,15,251,29
11010,19-000572,-23.018,-19.692,17.63,0.37,255,47,28
11071,19-000633,-24.966,-19.664,16.16,0.21,257,224,25
11101,19-000663,-23.698,-17.474,15.56,0.25,456,108,24
11119,19-000681,-27.202,-18.999,15.2,0.3,318,427,24
11143,19-000705,-26.629,-21.964,14.81,0.38,48,375,23
11170,19-000732,-24.441,-18.161,14.32,0.24,394,176,23
11194,19-000756,-22.956,-16.876,13.97,0.17,510,41,22
11236,19-000798,-27.712,-19.188,13.26,1.06,300,473,21
11262,19-000824,-25.897,-20.96,12.95,0.19,139,308,20
11300,19-000862,-25.591,-21.787,12.33,0.98,64,280,19
11396,19-000958,-25.032,-20.362,11.12,0.26,194,230,18
11398,19-000960,-23.223,-20.999,11.11,0.93,136,65,18
11401,19-000963,-22.517,-19.123,11.08,0.14,306,1,18
11424,19-000986,-27.157,-20.744,10.87,1.02,159,423,17
11465,19-001027,-25.314,-17.01,10.46,0.0,498,255,17
11510,19-001072,-23.51,-17.471,9.98,0.0,456,91,16
11523,19-001085,-22.78,-17.176,9.83,0.23,483,25,16
11550,19-001112,-24.445,-19.183,9.6,0.13,301,176,15
11610,19-001172,-27.38,-21.459,9.23,0.06,94,443,15
11628,19-001190,-23.723,-19.012,9.13,0.92,316,111,15
11647,19-001209,-26.376,-22.233,9.02,0.81,24,352,14
11670,19-001232,-23.944,-17.293,8.8,0.77,473,131,14
11672,19-001234,-28.042,-19.515,8.78,0.7,271,503,14
11688,19-001250,-26.0,-20.493,8.69,0.07,182,317,14
11696,19-001258,-26.929,-21.731,8.62,0.69,69,402,14
11701,19-001263,-25.564,-21.357,8.6,0.19,103,278,14
11741,19-001303,-27.01,-17.883,8.39,0.88,419,409,13
11778,19-001340,-24.19,-19.435,8.14,0.79,278,153,13
11779,19-001341,-25.646,-20.382,8.13,0.69,192,285,13
11804,19-001366,-27.62,-20.566,8.0,0.0,175,465,13
