Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
743,05-000024,39.957,45.359,67.91,1.52,32,458,105
775,05-000062,39.853,46.529,47.46,2.21,138,467,74
800,05-000090,40.995,49.84,41.7,1.89,439,363,65
862,05-000160,41.987,47.757,31.88,0.91,250,273,50
867,05-000165,44.035,46.295,31.22,0.78,117,87,49
977,05-000299,39.495,49.242,23.05,1.26,385,500,36
1036,05-000368,40.14,48.064,20.21,0.56,278,441,32
1037,05-000370,42.128,46.432,20.15,0.58,130,260,31
1067,05-000406,43.587,46.977,18.83,0.16,179,128,29
1179,05-000535,41.818,46.227,14.59,0.69,111,289,23
1260,05-000636,39.849,50.016,12.63,0.35,455,467,20
1268,05-000644,42.199,46.15,12.45,0.53,104,254,20
1283,05-000664,42.464,48.512,12.06,0.48,319,230,19
1302,05-000687,40.034,48.782,11.78,0.17,343,451,19
1391,05-000799,43.042,47.442,10.43,0.75,221,177,17
1535,05-000976,44.681,49.028,8.84,0.13,365,28,14
1540,05-000982,42.73,47.712,8.79,0.04,246,206,14
1562,05-001008,42.404,45.999,8.46,0.19,90,235,14
1563,05-001009,41.974,47.374,8.46,0.31,215,274,14
1577,05-001028,44.084,48.222,8.3,0.1,292,83,13
1584,05-001036,40.652,46.698,8.24,0.56,154,394,13
1595,05-001052,39.521,48.355,8.14,0.22,304,497,13
