Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
2055,08-000010,26.094,-173.191,52.11,0.26,107,184,81
2056,08-000011,25.865,-172.082,51.99,0.23,208,205,80
2064,08-000019,26.904,-169.168,47.77,0.3,473,110,74
2071,08-000026,23.937,-172.57,43.93,0.15,163,380,68
2084,08-000039,23.971,-171.699,34.22,0.24,243,377,53
2100,08-000055,25.848,-173.511,29.63,0.35,78,206,46
2101,08-000056,25.253,-173.145,29.12,0.31,111,260,45
2106,08-000061,26.503,-172.47,27.69,0.19,173,147,43
2121,08-000076,23.522,-172.086,25.32,0.15,207,418,39
2152,08-000107,26.02,-172.784,19.05,0.33,144,191,30
2169,08-000124,23.567,-170.919,15.83,0.18,313,414,25
2225,08-000180,26.55,-172.822,12.26,0.23,141,143,19
2247,08-000202,27.198,-172.268,11.08,0.03,191,84,18
2271,08-000226,22.974,-170.698,10.01,0.11,334,467,16
2305,08-000260,25.618,-172.941,9.14,0.27,130,227,15
