Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
18382,24-000066,-37.307,-157.133,74.98,1.86,33,323,116
18394,24-000086,-36.26,-156.686,65.99,1.12,73,228,102
18400,24-000098,-34.279,-156.28,60.74,0.22,110,48,94
18435,24-000163,-39.223,-153.532,48.02,0.89,360,497,74
18450,24-000200,-36.247,-155.788,43.83,1.06,155,226,68
18487,24-000287,-38.716,-156.759,36.48,0.68,67,451,57
18490,24-000303,-34.696,-154.646,35.32,0.46,259,85,55
18500,24-000326,-35.264,-154.46,34.1,0.78,276,137,53
18510,24-000352,-35.699,-152.934,32.96,0.53,414,177,51
18526,24-000382,-35.279,-152.149,31.74,0.49,486,138,49
18548,24-000435,-38.84,-156.816,29.1,1.45,62,462,45
18559,24-000454,-37.17,-153.662,28.47,0.36,348,310,44
18563,24-000462,-37.286,-153.18,28.15,0.26,392,321,44
18568,24-000467,-38.135,-153.562,27.95,0.54,357,398,43
18577,24-000490,-36.707,-152.533,27.09,0.11,451,268,42
18605,24-000545,-36.019,-153.799,24.88,0.27,336,206,39
18611,24-000556,-34.805,-152.942,24.76,0.11,414,95,39
18644,24-000627,-35.488,-152.265,22.94,0.62,475,157,36
18649,24-000634,-34.249,-154.505,22.65,0.25,272,45,35
18715,24-000790,-36.723,-153.181,18.97,0.1,392,270,30
18725,24-000807,-37.581,-155.71,18.65,0.14,162,348,29
18748,24-000865,-35.01,-156.657,17.53,1.05,76,114,27
18763,24-000892,-38.579,-153.569,17.09,0.09,357,438,27
18770,24-000911,-35.633,-152.425,16.83,0.0,461,171,26
18772,24-000921,-36.372,-152.544,16.76,0.17,450,238,26
18801,24-000979,-37.835,-155.128,15.74,0.51,215,371,25
18819,24-001021,-34.135,-156.739,15.13,0.36,69,34,24
18834,24-001042,-38.896,-154.555,14.92,0.21,267,467,23
18842,24-001061,-36.435,-152.089,14.64,0.25,491,243,23
18843,24-001067,-35.073,-153.832,14.55,0.27,333,120,23
18876,24-001130,-34.518,-153.136,13.75,0.71,396,69,22
18878,24-001136,-37.569,-151.994,13.66,0.18,500,346,22
18888,24-001163,-38.34,-154.161,13.31,0.25,303,416,21
18919,24-001244,-36.82,-155.871,12.55,0.76,147,278,20
18937,24-001272,-38.266,-153.233,12.29,0.99,387,410,19
18947,24-001297,-35.52,-154.942,12.05,0.85,232,160,19
18965,24-001355,-34.137,-157.353,11.49,0.24,13,35,18
19007,24-001432,-37.977,-156.812,10.87,0.3,62,383,17
19014,24-001447,-38.987,-156.357,10.81,0.31,103,475,17
19037,24-001497,-36.187,-152.899,10.37,0.22,417,221,16
19049,24-001523,-36.986,-153.044,10.22,0.77,404,293,16
19053,24-001533,-37.29,-152.465,10.15,0.18,457,321,16
19059,24-001552,-36.067,-152.808,10.01,0.12,426,210,16
19061,24-001556,-36.552,-156.533,9.97,0.0,87,254,16
19096,24-001628,-34.563,-154.155,9.47,0.07,303,73,15
19176,24-001793,-37.719,-154.621,8.52,0.13,261,360,14
