Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
19249,25-000055,-39.368,-93.754,68.06,0.96,169,510,105
19255,25-000066,-34.927,-93.733,64.12,1.04,171,106,99
19312,25-000161,-37.083,-91.787,42.48,0.55,348,302,66
19352,25-000228,-34.314,-90.534,34.74,0.25,462,51,54
19362,25-000256,-38.745,-95.403,32.25,0.25,20,453,50
19400,25-000338,-35.816,-90.448,27.13,0.49,470,187,42
19434,25-000418,-37.99,-91.439,23.19,0.29,380,385,36
19445,25-000447,-37.696,-92.358,22.28,1.32,296,358,35
19454,25-000468,-36.766,-94.176,21.79,1.37,131,273,34
19475,25-000522,-38.114,-93.698,20.32,0.57,175,396,32
19515,25-000608,-38.407,-91.705,17.66,0.17,356,423,28
19529,25-000646,-38.866,-94.571,16.94,0.2,95,464,27
19562,25-000725,-39.211,-92.274,15.65,0.25,304,496,25
19564,25-000731,-34.129,-95.588,15.5,0.53,3,34,24
19566,25-000734,-37.125,-91.279,15.43,0.0,394,306,24
19577,25-000756,-37.226,-94.438,15.1,1.32,107,315,24
19592,25-000793,-35.86,-91.109,14.68,0.42,410,191,23
19607,25-000823,-37.661,-92.125,14.3,0.48,317,355,22
19615,25-000838,-36.439,-91.121,14.1,1.27,409,244,22
19619,25-000849,-37.326,-91.107,13.95,0.56,410,324,22
19636,25-000892,-36.858,-91.777,13.28,0.97,349,282,21
19654,25-000938,-36.929,-90.797,12.87,0.23,438,288,20
19669,25-000981,-34.978,-95.363,12.38,0.66,23,111,20
19684,25-001020,-36.2,-93.093,12.03,0.19,230,222,19
19698,25-001040,-36.967,-91.393,11.81,0.26,384,292,19
19717,25-001089,-38.673,-93.358,11.06,0.24,205,447,18
19723,25-001102,-34.329,-94.961,10.92,0.2,60,52,17
19812,25-001275,-38.901,-95.479,9.44,0.27,13,467,15
19828,25-001306,-38.858,-93.667,9.18,0.25,177,464,15
19832,25-001313,-33.941,-90.193,9.14,0.56,493,17,15
19874,25-001405,-34.114,-95.56,8.47,0.0,5,33,14
19883,25-001422,-37.003,-90.513,8.34,0.15,464,295,13
19885,25-001424,-34.026,-90.509,8.33,0.17,464,25,13
19914,25-001479,-38.004,-94.87,8.05,0.29,68,386,13
