Unnamed: 0,id,lat,lon,diam,depth,pixel_x,pixel_y,lato_bb
4240,12-000036,11.51,13.466,81.99,2.76,201,487,127
4246,12-000042,16.076,12.973,78.11,1.48,156,72,121
4394,12-000190,13.728,11.651,42.89,0.95,36,285,66
4441,12-000237,14.043,14.663,39.14,0.87,310,257,61
4499,12-000295,12.013,14.948,34.66,0.81,335,441,54
4543,12-000339,14.462,15.323,31.87,0.66,370,219,50
4547,12-000343,16.202,16.069,31.46,1.06,437,61,49
4548,12-000344,13.087,11.389,31.46,1.69,12,344,49
4549,12-000345,15.977,13.755,31.3,0.86,227,81,49
4569,12-000365,11.584,15.442,29.7,1.17,380,480,46
4594,12-000390,16.254,14.138,28.68,0.51,262,56,45
4596,12-000392,13.571,14.743,28.66,0.38,317,300,45
4616,12-000412,14.237,16.563,27.74,0.77,482,239,43
4636,12-000432,12.759,14.582,26.78,0.55,302,373,42
4695,12-000491,16.372,13.711,24.78,0.38,223,45,39
4704,12-000500,13.48,15.86,24.39,0.09,418,308,38
4710,12-000506,13.206,13.776,24.23,0.52,229,333,38
4732,12-000528,16.51,16.026,23.37,0.39,433,33,36
4753,12-000549,13.834,13.066,22.9,1.71,164,276,36
4761,12-000557,11.611,11.509,22.41,0.0,23,478,35
4786,12-000582,16.495,11.495,21.54,1.56,22,34,34
4788,12-000584,16.492,14.104,21.53,0.45,259,34,34
4850,12-000646,13.671,14.433,20.03,0.97,289,291,31
4860,12-000656,14.656,14.357,19.87,0.67,282,201,31
4909,12-000705,15.241,16.452,19.0,1.24,472,148,30
4926,12-000722,15.443,15.598,18.67,0.42,394,130,29
5005,12-000801,15.407,15.028,17.02,0.35,343,133,27
5032,12-000828,14.032,15.778,16.59,0.64,411,258,26
5084,12-000880,15.493,11.846,15.72,0.48,54,125,25
5115,12-000911,13.108,15.234,15.22,0.4,361,342,24
5126,12-000922,12.535,16.51,15.06,0.56,477,394,24
5191,12-000987,14.838,13.983,14.12,0.22,248,185,22
5196,12-000992,11.733,16.106,14.07,0.3,441,467,22
5201,12-000997,11.447,12.314,13.99,0.51,96,493,22
5205,12-001001,12.294,16.015,13.92,0.33,432,416,22
5240,12-001036,13.771,16.115,13.5,0.5,441,281,21
5265,12-001061,16.044,16.035,13.1,1.03,434,75,21
5325,12-001121,12.287,16.165,12.37,0.3,446,416,20
5326,12-001122,14.176,15.691,12.37,0.1,403,245,20
5342,12-001138,16.649,15.606,12.2,0.63,395,20,19
5444,12-001240,14.283,14.076,11.25,0.27,256,235,18
5475,12-001271,14.147,12.403,11.05,0.2,104,247,17
5521,12-001317,11.942,12.454,10.67,0.9,109,448,17
5525,12-001321,11.508,12.088,10.63,0.61,76,487,17
5572,12-001368,12.193,12.853,10.26,0.79,145,425,16
5633,12-001429,12.813,16.614,9.84,0.7,487,369,16
5755,12-001551,14.437,13.931,9.04,0.83,243,221,14
5843,12-001639,14.621,16.161,8.58,0.0,446,204,14
5928,12-001724,15.674,15.246,8.07,0.49,363,109,13
